"","AcadYr","AcadTerm","DepartmentNameByCourseCode","Course number","CourseCode","SectionNumber","CourseTitle","ClassType","Instructor1Name","GradeACount","GradeBCount","GradeCCount","GradeDCount","GradeFCount","GradePCount","GradeNPCount","GradeWCount"
"19109","2014-15","Fall","Physics",7,47262,"2","CLASS PHYSICS LAB","LAB","MURGIA S.",21,0,0,0,0,0,0,0
"19110","2014-15","Fall","Physics",7,47263,"3","CLASS PHYSICS LAB","LAB","MURGIA S.",8,2,0,0,0,0,0,0
"19111","2014-15","Fall","Physics",7,47265,"5","CLASS PHYSICS LAB","LAB","MURGIA S.",33,0,0,0,0,0,0,0
"19112","2014-15","Fall","Physics",7,47266,"6","CLASS PHYSICS LAB","LAB","MURGIA S.",12,2,0,0,0,0,0,0
"19113","2014-15","Fall","Physics",7,47267,"7","CLASS PHYSICS LAB","LAB","MURGIA S.",28,1,0,0,0,0,0,0
"19114","2014-15","Fall","Physics",7,47268,"8","CLASS PHYSICS LAB","LAB","MURGIA S.",30,1,0,0,0,0,0,2
"19115","2014-15","Fall","Physics",7,47270,"10","CLASS PHYSICS LAB","LAB","MURGIA S.",31,0,0,0,0,1,0,0
"19116","2014-15","Fall","Physics",7,47271,"11","CLASS PHYSICS LAB","LAB","MURGIA S.",22,0,0,0,0,0,0,0
"19117","2014-15","Fall","Physics",7,47272,"12","CLASS PHYSICS LAB","LAB","MURGIA S.",15,1,0,0,0,0,0,0
"19118","2014-15","Fall","Physics",7,47273,"13","CLASS PHYSICS LAB","LAB","MURGIA S.",18,0,1,0,0,0,0,1
"19119","2014-15","Fall","Physics",7,47276,"16","CLASS PHYSICS LAB","LAB","MURGIA S.",27,1,1,0,1,0,0,0
"19120","2014-15","Fall","Physics",7,47277,"17","CLASS PHYSICS LAB","LAB","MURGIA S.",29,2,0,0,1,0,0,1
"19121","2014-15","Fall","Physics",7,47278,"18","CLASS PHYSICS LAB","LAB","MURGIA S.",28,2,0,0,0,0,0,0
"19122","2014-15","Fall","Physics",7,47281,"21","CLASS PHYSICS LAB","LAB","MURGIA S.",18,0,0,0,1,0,0,0
"19123","2014-15","Fall","Physics",7,47282,"22","CLASS PHYSICS LAB","LAB","MURGIA S.",27,0,0,0,1,0,0,0
"19124","2014-15","Fall","Physics",7,47300,"A","CLASSICAL PHYSICS","LEC","GUERRA A.",58,76,65,21,0,0,0,0
"19125","2014-15","Fall","Physics",7,47320,"B","CLASSICAL PHYSICS","LEC","TRIMBLE V.",37,71,87,14,5,0,0,0
"19126","2014-15","Fall","Physics",14,47390,"A","PHYS ENERGY&ENVIRON","LEC","CHERNYSHEV A.",5,5,3,1,1,2,0,0
"19127","2014-15","Fall","Physics",17,47410,"A","PHYSICS OF ATHLETIC","LEC","KIRKBY D.",10,21,8,0,0,2,1,0
"19128","2014-15","Fall","Physics",20,47440,"A","INTRO TO ASTRONOMY","LEC","COOPER M.",36,24,17,3,4,9,3,1
"19129","2014-15","Fall","Physics",52,47471,"1","FUND OF EXP PHYSICS","LAB","COORAY A.",18,4,0,0,0,0,0,0
"19130","2014-15","Fall","Physics",52,47473,"3","FUND OF EXP PHYSICS","LAB","COORAY A.",4,13,2,0,0,0,0,0
"19131","2014-15","Fall","Physics",52,47474,"4","FUND OF EXP PHYSICS","LAB","COORAY A.",9,10,3,0,0,0,0,0
"19132","2014-15","Fall","Physics",52,47475,"5","FUND OF EXP PHYSICS","LAB","COORAY A.",6,16,0,0,0,0,0,0
"19133","2014-15","Fall","Physics",52,47477,"7","FUND OF EXP PHYSICS","LAB","COORAY A.",9,8,3,0,0,1,0,0
"19134","2014-15","Fall","Physics",52,47479,"9","FUND OF EXP PHYSICS","LAB","COORAY A.",7,13,2,0,0,0,0,0
"19135","2014-15","Fall","Physics",52,47481,"11","FUND OF EXP PHYSICS","LAB","COORAY A.",9,9,1,0,0,0,0,0
"19136","2014-15","Fall","Physics",52,47483,"13","FUND OF EXP PHYSICS","LAB","COORAY A.",7,14,1,0,0,0,0,0
"19137","2014-15","Fall","Physics",52,47485,"15","FUND OF EXP PHYSICS","LAB","COORAY A.",11,10,1,0,0,0,0,0
"19138","2014-15","Fall","Physics",52,47487,"17","FUND OF EXP PHYSICS","LAB","COORAY A.",5,11,6,0,0,0,0,0
"19139","2014-15","Fall","Physics",52,47491,"21","FUND OF EXP PHYSICS","LAB","COORAY A.",9,13,0,0,0,0,0,0
"19140","2014-15","Fall","Physics",52,47495,"25","FUND OF EXP PHYSICS","LAB","COORAY A.",6,10,3,0,0,0,0,0
"19141","2014-15","Fall","Physics",52,47497,"27","FUND OF EXP PHYSICS","LAB","COORAY A.",6,14,2,0,0,0,0,0
"19142","2014-15","Fall","Physics",52,47499,"29","FUND OF EXP PHYSICS","LAB","COORAY A.",11,10,1,0,0,0,0,0
"19143","2014-15","Fall","Physics",60,47500,"A","THERMAL PHYSICS","LEC","FENG J.",15,20,11,1,2,0,0,0
"19144","2014-15","Fall","Physics",99,47590,"A","CURR TOPICS IN PHYS","SEM","KAPLINGHAT M.",25,39,4,0,0,1,0,0
"19145","2014-15","Fall","Physics",111,47640,"A","CLASSICAL MECHANICS","LEC","HANNINEN A.",11,8,8,3,0,0,0,0
"19146","2014-15","Fall","Physics",113,47660,"A","QUANTUM PHYSICS","LEC","HO W.",5,4,1,0,0,1,0,0
"19147","2014-15","Fall","Physics",115,47680,"A","STATISTICAL PHYSICS","LEC","YU C.",11,9,4,4,2,0,0,0
"19148","2014-15","Fall","Physics",116,47700,"A","RELATVY &BLACKHOLES","LEC","FENG J.",7,11,3,0,2,1,0,0
"19149","2014-15","Fall","Physics",194,47880,"A","RSRCH COMM PHY MJRS","LEC","COLLINS P.",11,2,0,0,0,0,0,0
"19150","2014-15","Fall","Planning Policy and Design",4,53000,"A","INTRO URBAN STUDIES","LEC","TORRES R.",129,51,8,0,0,9,0,0
"19151","2014-15","Fall","Planning Policy and Design",100,53015,"B","URBAN AMERICA","LEC","RENDON M.",6,13,8,2,2,1,0,0
"19152","2014-15","Fall","Planning Policy and Design",101,53030,"A","URBAN&SOCIAL CHNG","LEC","CHEW K.",28,51,8,0,3,4,1,1
"19153","2014-15","Fall","Planning Policy and Design",105,53050,"A","CALIF POPULATION","LEC","CHEW K.",15,19,10,0,4,0,1,0
"19154","2014-15","Fall","Planning Policy and Design",107,53060,"A","URBAN&REGIONL PLAN","LEC","BASOLO M.",18,15,1,1,0,0,0,0
"19155","2014-15","Fall","Planning Policy and Design",108,53065,"A","CITIES AND TRANSPRT","LEC","KIM J.",45,27,12,0,0,1,0,0
"19156","2014-15","Fall","Planning Policy and Design",153,53150,"A","ELEMENTS ENV DESIGN","LEC","MAZUMDAR S.",27,18,8,1,1,0,0,0
"19157","2014-15","Fall","Planning Policy and Design",167,53185,"A","PUBLIC POLICY &MGMT","LEC","FELDMAN M.",37,38,5,0,0,0,0,0
"19158","2014-15","Fall","Planning Policy and Design",172,53205,"A","LATINO METROPOLIS","LEC","TORRES R.",28,0,0,0,0,0,0,0
"19159","2014-15","Fall","Political Science",6,67000,"A","INTRO POL SCI:ANLYS","LEC","SMITH C.",134,134,21,2,0,6,2,1
"19160","2014-15","Fall","Political Science",21,67020,"A","INTRO AMERICAN GOVT","LEC","BOUSHEY G.",120,91,23,7,7,53,13,1
"19161","2014-15","Fall","Political Science",31,67050,"A","INTRO POLITCAL THRY","LEC","OLSON K.",13,46,9,0,1,1,0,1
"19162","2014-15","Fall","Political Science",41,67100,"A","INTRO INTL RELATNS","LEC","HARDT H.",33,26,11,2,2,0,0,0
"19163","2014-15","Fall","Political Science",61,67150,"A","INTRO RACE&ETHNICTY","LEC","DESIPIO L.",19,38,9,2,10,6,3,0
"19164","2014-15","Fall","Political Science",71,67170,"A","INTRODUCTION TO LAW","LEC","SMITH C.",56,82,33,13,2,2,3,0
"19165","2014-15","Fall","Political Science",120,67200,"A","PUBLIC OPINION","SEM","TESLER M.",20,19,2,0,0,0,0,0
"19166","2014-15","Fall","Political Science",121,67210,"A","US ELECT & VOTING","LEC","WATTENBERG M.",29,64,16,3,0,1,0,1
"19167","2014-15","Fall","Political Science",122,67230,"A","CALIFORNIA POLITICS","LEC","PETRACCA M.",8,26,2,0,1,1,0,0
"19168","2014-15","Fall","Political Science",124,67240,"A","AFRICAN AMER POLTCS","LEC","PHOENIX D.",14,2,0,0,1,0,0,0
"19169","2014-15","Fall","Political Science",129,67250,"A","RACIAL ATTITUDES","LEC","TESLER M.",15,6,2,0,0,0,0,0
"19170","2014-15","Fall","Political Science",129,67260,"B","POLITICAL BEHAVIOR","LEC","PHOENIX D.",57,14,2,1,0,0,1,0
"19171","2014-15","Fall","Political Science",129,67270,"C","FDR TO OBAMA","LEC","Wiener J.",20,28,14,4,2,2,1,0
"19172","2014-15","Fall","Political Science",130,67300,"A","GAME THRY&POLTCS I","LEC","KAMINSKI M.",29,17,6,0,0,0,1,0
"19173","2014-15","Fall","Political Science",136,67320,"A","PHIL OF OTHER","LEC","BRUNSTETTER D.",13,18,5,0,0,0,0,0
"19174","2014-15","Fall","Political Science",142,67350,"A","US FOREIGN POL I","LEC","SERESERES C.",11,17,8,1,0,0,0,0
"19175","2014-15","Fall","Political Science",146,67360,"A","RELIGION & POLITICS","LEC","LYNCH C.",22,16,1,0,0,0,0,0
"19176","2014-15","Fall","Political Science",154,67440,"A","POST-SOVIET EURASIA","LEC","GARB P.",16,4,0,0,0,0,0,0
"19177","2014-15","Fall","Political Science",156,67460,"A","PROTEST, MVMT & REV","LEC","MEYER D.",8,10,3,1,0,0,0,1
"19178","2014-15","Fall","Political Science",159,67470,"A","LATIN AMERICA&CARIB","LEC","DUNCAN R.",14,16,5,0,0,0,0,0
"19179","2014-15","Fall","Political Science",171,67520,"A","LAW AND SOCIETY","LEC","SELLGREN S.",19,19,9,2,0,0,0,0
"19180","2014-15","Fall","Political Science",179,67550,"A","FED, COURTS & STATE","LEC","SELLGREN S.",22,32,2,0,0,0,0,0
"19181","2014-15","Fall","Political Science",179,67570,"B","ART OF TRIAL LAW","LEC","BERNSTEIN J.",28,24,19,2,1,1,0,0
"19182","2014-15","Fall","Political Science",182,67600,"A","HONORS THESIS WKSHP","SEM","URIU R.",19,0,0,0,0,0,0,0
"19183","2014-15","Fall","Psychology and Social Behavior",9,54000,"A","INTRO TO PSYCHOLOGY","LEC","HAGEDORN J.",37,51,55,11,4,1,1,1
"19184","2014-15","Fall","Psychology and Social Behavior",9,54010,"B","INTRO TO PSYCHOLOGY","LEC","LOFGREN C.",59,55,33,6,3,2,1,1
"19185","2014-15","Fall","Psychology and Social Behavior",11,54030,"A","PSYCH FUNDAMENTALS","LEC","HOFFMAN D.",53,68,123,23,8,0,3,0
"19186","2014-15","Fall","Psychology and Social Behavior",11,54050,"A","PSYCH FUNDAMENTALS","LEC","WRIGHT C.",37,67,76,20,7,1,2,1
"19187","2014-15","Fall","Psychology and Social Behavior",11,54080,"A","PSYCH FUNDAMENTALS","LEC","CHARLES S.",43,103,65,23,12,2,2,0
"19188","2014-15","Fall","Psychology and Social Behavior",101,54105,"A","LIFE SPAN DEV PSYCH","LEC","HECKHAUSEN J.",31,72,38,15,11,22,1,0
"19189","2014-15","Fall","Psychology and Social Behavior",102,54110,"A","ABNORMAL PSYCHOLOGY","LEC","NOVACO R.",34,54,47,30,26,0,1,2
"19190","2014-15","Fall","Psychology and Social Behavior",103,54115,"A","HEALTH PSYCHOLOGY","LEC","YIM I.",206,135,9,2,3,0,0,0
"19191","2014-15","Fall","Psychology and Social Behavior",116,54130,"A","HUM DEV X-CULT PERS","LEC","CHEN C.",41,51,20,3,4,0,0,1
"19192","2014-15","Fall","Psychology and Social Behavior",121,54150,"A","WORK AND FAMILY","LEC","GOLDBERG W.",42,91,37,1,1,1,0,2
"19193","2014-15","Fall","Psychology and Social Behavior",136,54165,"A","BEHAVIORAL MEDICINE","LEC","JAMNER L.",32,62,42,16,8,5,6,1
"19194","2014-15","Fall","Psychology and Social Behavior",137,54170,"A","HUMAN STRESS","LEC","YIM I.",153,118,20,3,3,0,0,1
"19195","2014-15","Fall","Psychology and Social Behavior",139,54180,"A","SPORTS PSYCHOLOGY","LEC","MCEWAN S.",80,238,70,3,4,1,1,0
"19196","2014-15","Fall","Psychology and Social Behavior",140,54185,"A","HARDIN APPR STRESS","LEC","MADDI S.",187,25,4,3,2,0,0,0
"19197","2014-15","Fall","Psychology and Social Behavior",150,54205,"A","CLINICAL PSYCHOLOGY","LEC","HEINE B.",41,43,30,2,2,2,2,0
"19198","2014-15","Fall","Psychology and Social Behavior",161,54255,"A","FORENSIC PSYCHOLOGY","LEC","SCURICH N.",19,23,27,7,4,1,2,0
"19199","2014-15","Fall","Psychology and Social Behavior",183,54290,"A","SOCIAL EPIDEMIOLOGY","LEC","PRAUSE J.",14,39,23,5,3,0,0,0
"19200","2014-15","Fall","Psychology and Social Behavior",192,54360,"A","PERCEP & SENS PROC","LEC","RICHARDS V.",8,5,15,2,0,1,0,0
"19201","2014-15","Fall","Psychology and Social Behavior",192,54365,"A","COGNITIVE SCIENCE","LEC","LEE M.",32,26,8,4,0,0,0,0
"19202","2014-15","Fall","Psychology and Social Behavior",192,54372,"A","COGN & LEARN ED SET","LEC","JAEGGI S.",7,12,4,1,0,0,0,0
"19203","2014-15","Fall","Psychology and Social Behavior",192,54375,"A","LANGUAGE & LITERACY","LEC","LAWRENCE J.",23,12,5,1,2,0,0,0
"19204","2014-15","Fall","Psychology and Social Behavior",193,54385,"A","JUVENILE DELINQNCY","LEC","SCOTT D.",4,18,12,0,0,0,0,0
"19205","2014-15","Fall","Psychology and Social Behavior",196,54410,"A","RES SEM IN PSB","SEM","QUAS J.",14,0,0,0,0,2,0,0
"19206","2014-15","Fall","Public Health",1,89000,"A","PRINCIPLES PUB HLTH","LEC","RUNNERSTROM M.",82,90,36,9,1,0,0,0
"19207","2014-15","Fall","Public Health",1,89005,"B","PRINCIPLES PUB HLTH","LEC","BIC Z.",54,46,9,4,1,7,0,2
"19208","2014-15","Fall","Public Health",2,89010,"A","CASE STDS PUB HLTH","LEC","SAMI M.",98,29,3,0,0,0,1,0
"19209","2014-15","Fall","Public Health",80,89020,"A","AIDS FUNDAMENTALS","LEC","FAN H.",17,32,35,3,3,5,0,1
"19210","2014-15","Fall","Public Health",101,89060,"A","INTRO TO EPIDMLGY","LEC","TIMBERLAKE D.",28,52,72,24,9,0,0,0
"19211","2014-15","Fall","Public Health",102,89070,"A","SOCIAL EPIDEMIOLOGY","LEC","PRAUSE J.",35,51,19,2,1,4,1,0
"19212","2014-15","Fall","Public Health",105,89073,"A","MEDICAL INFORMATICS","LEC","CHEN Y.",52,9,0,1,0,0,0,0
"19213","2014-15","Fall","Public Health",121,89080,"A","COMPLEM & ALTER MED","LEC","BIC Z.",78,52,4,3,0,0,0,0
"19214","2014-15","Fall","Public Health",139,89090,"A","PUBHLTH MANAGEMENT","LEC","SCHMIDT T.",159,3,1,0,0,0,1,0
"19215","2014-15","Fall","Public Health",146,89100,"A","HEALTH PROMOTION","LEC","SHARIF B.",19,52,4,0,0,0,0,0
"19216","2014-15","Fall","Public Health",147,89105,"A","DRUG ABUSE &PREVNTN","LEC","BIC Z.",62,64,5,0,0,0,0,0
"19217","2014-15","Fall","Public Health",163,89110,"A","ENVIRON HEALTH SCI","LEC","WU J.",28,33,12,2,1,0,0,0
"19218","2014-15","Fall","Public Health",168,89130,"A","NUCLEAR ENVIRONMENT","LEC","WHITELEY J.",72,24,1,0,0,0,0,0
"19219","2014-15","Fall","Public Health",170,89150,"A","INTRO GLOBAL HEALTH","LEC","SCHMIDT T.",116,5,0,1,0,0,0,0
"19220","2014-15","Fall","Public Health",191,89159,"A","PUBHLTH SEMINAR","SEM","OGUNSEITAN O.",0,0,0,0,0,7,3,0
"19221","2014-15","Fall","Public Health",192,89160,"A","HNRS SEM & THESIS I","SEM","RUNNERSTROM M.",11,0,0,0,0,0,0,0
"19222","2014-15","Fall","Public Health",194,89170,"A","CLNCL RSRCH PREP I","LEC","OGUNSEITAN O.",35,11,0,1,0,0,0,0
"19223","2014-15","Fall","Public Health",194,89171,"A","CLNCL RSRCH PREPIII","RES","GALASSETTI P.",13,0,0,0,1,0,0,0
"19224","2014-15","Fall","Public Health",195,89180,"A","PUB HLTH PRACTICUM","LEC","STERN S.",69,5,0,0,0,0,0,0
"19225","2014-15","Fall","Public Health",195,89190,"B","PUB HLTH PRACTICUM","LEC","RUNNERSTROM M.",56,3,0,0,0,0,0,0
"19226","2014-15","Fall","Public Health",198,89586,"4","DIRECTED STUDIES","DIS","BIC Z.",0,0,0,0,0,17,0,0
"19227","2014-15","Fall","Public Health",198,89588,"5","DIRECTED STUDIES","DIS","BROWN B.",0,0,0,0,0,12,0,0
"19228","2014-15","Fall","Public Health",199,89690,"21","UNDERGRAD RESEARCH","TUT","SCHMIDT T.",17,0,0,0,0,0,0,0
"19229","2014-15","Fall","Religious Studies",5,31200,"A","WORLD RELIGIONS I","LEC","MCKENNA J.",23,76,10,4,0,6,2,1
"19230","2014-15","Fall","Reserve Officers Training Corps",10,86510,"A","BASIC LAB","LAB","MARAFFI E.",0,0,0,0,0,20,0,0
"19231","2014-15","Fall","Reserve Officers Training Corps",11,86511,"A","PERSONAL DEVELOPMNT","LEC","MARAFFI E.",15,0,0,0,0,0,0,0
"19232","2014-15","Fall","Reserve Officers Training Corps",100,86600,"A","ADVANCED LAB","LAB","MARAFFI E.",0,0,0,0,0,18,0,0
"19233","2014-15","Fall","Reserve Officers Training Corps",141,86641,"A","LEADERSHIP III","LEC","MARAFFI E.",11,0,0,0,0,0,0,0
"19234","2014-15","Fall","Reserve Officers Training Corps",197,86697,"A","IND STUDIES","TUT","MARAFFI E.",11,0,0,0,0,0,0,0
"19235","2014-15","Fall","Russian",1,31250,"A","FUNDAMENTALS","LEC","MJOLSNESS L.",17,4,0,0,0,0,1,0
"19236","2014-15","Fall","Russian",1,31251,"B","FUNDAMENTALS","LEC","MJOLSNESS L.",14,2,1,0,0,1,0,0
"19237","2014-15","Fall","Russian",2,31260,"A","INTERMEDIATE","LEC","SANDALSKA Z.",12,1,0,0,0,0,0,0
"19238","2014-15","Fall","Russian",50,31270,"A","SOVIET ANIMATION","LEC","MJOLSNESS L.",21,22,9,1,2,1,0,1
"19239","2014-15","Fall","Social Ecology",8,50000,"A","ENVIRON ANALYS&DESN","LEC","WHITELEY J.",115,92,16,0,1,1,0,0
"19240","2014-15","Fall","Social Ecology",10,50020,"A","RESEARCH DESIGN","LEC","ZINGER J.",65,64,45,9,8,0,0,0
"19241","2014-15","Fall","Social Ecology",10,50030,"B","RESEARCH DESIGN","LEC","DALTON T.",180,34,10,0,0,0,1,0
"19242","2014-15","Fall","Social Ecology",13,50040,"A","STAT ANALYSIS IN SE","LEC","PRAUSE J.",21,41,27,5,4,1,0,1
"19243","2014-15","Fall","Social Ecology",74,50150,"A","MORAL DEV/JUST COMM","LEC","WHITELEY J.",0,0,0,0,0,43,1,0
"19244","2014-15","Fall","Social Ecology",127,50170,"A","NUCLEAR ENVIRONMENT","LEC","WHITELEY J.",44,24,0,0,0,0,0,0
"19245","2014-15","Fall","Social Ecology",190,50230,"A","HONORS RESEARCH","SEM","SERON C.",12,3,0,0,0,0,0,0
"19246","2014-15","Fall","Social Ecology",194,50240,"A","NAT FIELD RESEARCH","LEC","ZINGER J.",79,89,26,6,13,0,0,0
"19247","2014-15","Fall","Social Ecology",195,50272,"C1","FIELD STUDY","FLD","JESILOW P.",0,0,0,0,0,13,0,0
"19248","2014-15","Fall","Social Ecology",195,50273,"C2","FIELD STUDY","FLD","MAXSON C.",0,0,0,0,0,16,0,0
"19249","2014-15","Fall","Social Ecology",195,50278,"C5","FIELD STUDY","FLD","SYKES B.",0,0,0,0,0,16,0,0
"19250","2014-15","Fall","Social Ecology",195,50280,"U1","FIELD STUDY","FLD","MAZUMDAR S.",0,0,0,0,0,16,0,0
"19251","2014-15","Fall","Social Ecology",195,50284,"P1","FIELD STUDY","FLD","QUAS J.",0,0,0,0,0,17,0,0
"19252","2014-15","Fall","Social Ecology",195,50286,"P2","FIELD STUDY","FLD","SCURICH N.",0,0,0,0,0,16,0,0
"19253","2014-15","Fall","Social Ecology",198,50313,"4","DIRECTED STUDIES","ACT","CAUFFMAN E.",0,0,0,0,0,12,0,0
"19254","2014-15","Fall","Social Ecology",198,50321,"12","DIRECTED STUDIES","ACT","DICKERSON S.",0,0,0,0,0,10,0,0
"19255","2014-15","Fall","Social Ecology",198,50361,"51","DIRECTED STUDIES","ACT","SERON C.",0,0,0,0,0,41,0,0
"19256","2014-15","Fall","Social Ecology",198,50384,"74","DIRECTED STUDIES","ACT","MANESE J.",0,0,0,0,0,16,0,0
"19257","2014-15","Fall","Social Ecology",198,50389,"79","DIRECTED STUDIES","ACT","PARHAM T.",0,0,0,0,0,22,0,0
"19258","2014-15","Fall","Social Ecology",199,50413,"14","SPECIAL STUDIES","TUT","DOMBRINK J.",18,0,0,0,0,0,0,0
"19259","2014-15","Fall","Social Ecology",199,50423,"24","SPECIAL STUDIES","TUT","JAMNER L.",13,0,0,0,0,0,0,0
"19260","2014-15","Fall","Social Ecology",199,50432,"33","SPECIAL STUDIES","TUT","MADDI S.",8,1,0,0,0,2,0,0
"19261","2014-15","Fall","Social Ecology",199,50450,"51","SPECIAL STUDIES","TUT","SERON C.",12,6,1,0,0,0,0,0
"19262","2014-15","Fall","Social Ecology",199,50458,"59","SPECIAL STUDIES","TUT","WHITELEY J.",11,0,0,0,0,1,0,0
"19263","2014-15","Fall","Social Sciences",1,70000,"A","PRINCIPLES SOC SCI","LEC","CHRISTOPHERSON J.",141,48,15,6,5,5,3,1
"19264","2014-15","Fall","Social Sciences",1,70010,"A","HONORS: CRIT ISSUES","LEC","STANFORD P.",60,67,9,3,2,0,0,0
"19265","2014-15","Fall","Social Sciences",2,70005,"A","SOCIAL SCI ANALYSIS","LEC","CHRISTOPHERSON J.",48,12,4,0,1,0,1,1
"19266","2014-15","Fall","Social Sciences",3,70100,"A","COMP RES IN SOC SCI","LEC","HULL J.",220,85,28,9,3,13,7,0
"19267","2014-15","Fall","Social Sciences",3,70120,"B","COMP RES IN SOC SCI","LEC","SHIREY P.",64,105,38,11,4,6,0,0
"19268","2014-15","Fall","Social Sciences",5,63010,"A","US/WORLD GEOGRAPHY","LEC","ALAO N.",97,78,20,3,0,2,0,0
"19269","2014-15","Fall","Social Sciences",10,70165,"A","PROB & STAT SOC SCI","LEC","NOVIELLO N.",25,18,17,16,19,0,1,0
"19270","2014-15","Fall","Social Sciences",10,70170,"B","PROB & STAT SOC SCI","LEC","NOVIELLO N.",74,49,39,27,27,1,1,2
"19271","2014-15","Fall","Social Sciences",10,70190,"C","PROB & STAT SOC SCI","LEC","SHIREY P.",20,26,10,6,3,0,0,0
"19272","2014-15","Fall","Social Sciences",10,70200,"D","PROB & STAT SOC SCI","LEC","HULL J.",22,28,8,4,4,1,1,1
"19273","2014-15","Fall","Social Sciences",66,70260,"A","INTRO TO GANGS","LEC","VALDEZ A.",145,105,3,0,0,5,0,1
"19274","2014-15","Fall","Social Sciences",115,70350,"A","INTERNATNL BUSINESS","LEC","SCHLOSSER S.",13,5,0,0,0,0,0,0
"19275","2014-15","Fall","Social Sciences",120,70400,"A","TRANSNATIONAL GANGS","LEC","VALDEZ A.",118,31,4,2,0,1,0,0
"19276","2014-15","Fall","Social Sciences",165,70440,"A","CHICANO/LATINO FAM","LEC","CASTELLANOS J.",6,4,0,0,0,0,0,0
"19277","2014-15","Fall","Social Sciences",172,70470,"A","AMERICAN CULTURE","LEC","CHRISTOPHERSON J.",41,7,1,0,0,1,0,0
"19278","2014-15","Fall","Social Sciences",183,70600,"A","INTL STUDIES FORUM","LEC","LYNCH C.",23,40,8,2,1,0,0,0
"19279","2014-15","Fall","Social Sciences",183,70650,"A","SEM CONFLICT RESOLU","SEM","GARB P.",7,4,0,0,0,0,0,0
"19280","2014-15","Fall","Social Sciences",184,70660,"A","MEDIA WRITING","LEC","CHAVIRA R.",32,15,0,1,1,0,0,0
"19281","2014-15","Fall","Social Sciences",189,71000,"A","ANTEATR MENTOR PROG","LEC","SERESERES C.",0,0,0,0,0,31,2,0
"19282","2014-15","Fall","Social Sciences",189,71005,"B","ANTEATR MENTOR PROG","LEC","SERESERES C.",0,0,0,0,0,64,0,0
"19283","2014-15","Fall","Social Sciences",189,71010,"C","SAEP SEMINAR","LEC","SERESERES C.",5,7,0,0,0,1,0,0
"19284","2014-15","Fall","Social Sciences",189,71020,"D","ENGAGING CONFLICT","LEC","WEHRENFENNIG D.",10,1,0,0,0,0,0,0
"19285","2014-15","Fall","Social Sciences",189,71050,"F","AMBASSADORS COUNCIL","LEC","SERESERES C.",8,0,0,0,0,18,0,0
"19286","2014-15","Fall","Social Sciences",189,71051,"G","SSAM","LEC","SERESERES C.",0,0,0,0,0,20,0,0
"19287","2014-15","Fall","Social Sciences",189,71055,"H","SSAM","LEC","SERESERES C.",24,2,0,0,0,0,0,0
"19288","2014-15","Fall","Social Sciences",189,71080,"M","HIP HOP CULTURE","LEC","DAULATZAI S.",7,6,3,1,2,1,0,0
"19289","2014-15","Fall","Social Sciences",193,71830,"A","FLD STUDIES IN PCS","FLD","CASTELLANOS J.",12,7,6,2,0,0,0,0
"19290","2014-15","Fall","Social Sciences",194,71835,"A","MGMT PRACTICUM","SEM","PETRACCA M.",0,0,0,0,0,15,0,0
"19291","2014-15","Fall","Social Sciences",196,71850,"A","GLOBAL CONNECT","FLD","PETRACCA M.",13,2,0,0,0,11,0,0
"19292","2014-15","Fall","Social Sciences",197,71860,"A","PROFESSIONAL INTERN","FLD","PETRACCA M.",0,0,0,0,0,31,0,0
"19293","2014-15","Fall","Social Sciences",198,71890,"A","DIRECTED GROUP STDY","TUT","SERESERES C.",15,0,0,0,0,0,0,0
"19294","2014-15","Fall","Social Sciences",198,71895,"B","DIRECTED GROUP STDY","TUT","CASTELLANOS J.",7,0,0,0,0,1,0,2
"19295","2014-15","Fall","Social Sciences",198,71897,"D","DIRECTED GROUP STDY","TUT","PETRACCA M.",11,0,0,0,0,0,0,0
"19296","2014-15","Fall","Sociology",3,69040,"A","SOCIAL PROBLEMS","LEC","ROSALES R.",66,111,42,12,4,2,4,0
"19297","2014-15","Fall","Sociology",10,69080,"A","PROBABILITY & STATS","LEC","HUFFMAN M.",22,21,25,3,5,0,0,1
"19298","2014-15","Fall","Sociology",31,69100,"A","SELF-IDENT &SOCIETY","LEC","SCHUSTER T.",21,30,27,9,10,0,1,0
"19299","2014-15","Fall","Sociology",44,69120,"A","BIRTH, DEATH & MIGR","SEM","BROWN S.",26,48,12,6,1,2,0,1
"19300","2014-15","Fall","Sociology",51,69140,"A","ASIAN AMER FAMILY","LEC","MAZUMDAR S.",42,44,14,1,0,1,1,0
"19301","2014-15","Fall","Sociology",56,69160,"A","RELIGION & SOCIETY","LEC","MAZUMDAR S.",11,15,4,5,2,0,1,0
"19302","2014-15","Fall","Sociology",65,69235,"A","AMER IND-WHT RLATNS","LEC","THORNE T.",4,4,2,0,0,0,0,0
"19303","2014-15","Fall","Sociology",110,69240,"A","RESEARCH METHODS","LEC","GILMORE S.",43,33,14,0,0,0,0,0
"19304","2014-15","Fall","Sociology",120,69260,"A","SOCIOLOGICAL THEORY","LEC","GILMORE S.",43,36,18,2,0,1,0,2
"19305","2014-15","Fall","Sociology",134,69280,"A","GAME THRY&POLTCS I","LEC","KAMINSKI M.",10,16,4,1,0,1,0,0
"19306","2014-15","Fall","Sociology",135,69300,"A","SOC PSYCH NETWORKS","LEC","SCHUSTER T.",21,66,11,4,8,0,0,3
